Label,Orientation.Orientation,Size.Area,Size.ConvexHullArea,Size.MajorAxisLength,Size.MinorAxisLength,Size.Perimeter,Shape.Circularity,Shape.Eccentricity,Shape.EquivalentDiameter,Shape.Extent,Shape.FractalDimension,Shape.MinorMajorAxisRatio,Shape.Solidity,Shape.HuMoments1,Shape.HuMoments2,Shape.HuMoments3,Shape.HuMoments4,Shape.HuMoments5,Shape.HuMoments6,Shape.HuMoments7,Shape.WeightedHuMoments1,Shape.WeightedHuMoments2,Shape.WeightedHuMoments3,Shape.WeightedHuMoments4,Shape.WeightedHuMoments5,Shape.WeightedHuMoments6,Shape.WeightedHuMoments7,Nucleus.Intensity.Min,Nucleus.Intensity.Max,Nucleus.Intensity.Mean,Nucleus.Intensity.Median,Nucleus.Intensity.MeanMedianDiff,Nucleus.Intensity.Std,Nucleus.Intensity.IQR,Nucleus.Intensity.MAD,Nucleus.Intensity.Skewness,Nucleus.Intensity.Kurtosis,Nucleus.Intensity.HistEnergy,Nucleus.Intensity.HistEntropy,Nucleus.Gradient.Mag.Mean,Nucleus.Gradient.Mag.Std,Nucleus.Gradient.Mag.Skewness,Nucleus.Gradient.Mag.Kurtosis,Nucleus.Gradient.Mag.HistEntropy,Nucleus.Gradient.Mag.HistEnergy,Nucleus.Gradient.Canny.Sum,Nucleus.Gradient.Canny.Mean,Nucleus.Haralick.ASM.Mean,Nucleus.Haralick.ASM.Range,Nucleus.Haralick.Contrast.Mean,Nucleus.Haralick.Contrast.Range,Nucleus.Haralick.Correlation.Mean,Nucleus.Haralick.Correlation.Range,Nucleus.Haralick.SumOfSquares.Mean,Nucleus.Haralick.SumOfSquares.Range,Nucleus.Haralick.IDM.Mean,Nucleus.Haralick.IDM.Range,Nucleus.Haralick.SumAverage.Mean,Nucleus.Haralick.SumAverage.Range,Nucleus.Haralick.SumVariance.Mean,Nucleus.Haralick.SumVariance.Range,Nucleus.Haralick.SumEntropy.Mean,Nucleus.Haralick.SumEntropy.Range,Nucleus.Haralick.Entropy.Mean,Nucleus.Haralick.Entropy.Range,Nucleus.Haralick.DifferenceVariance.Mean,Nucleus.Haralick.DifferenceVariance.Range,Nucleus.Haralick.DifferenceEntropy.Mean,Nucleus.Haralick.DifferenceEntropy.Range,Nucleus.Haralick.IMC1.Mean,Nucleus.Haralick.IMC1.Range,Nucleus.Haralick.IMC2.Mean,Nucleus.Haralick.IMC2.Range,Cluster
195,-0.8400908462684782,86.0,89.0,11.91856605291567,9.206643121330433,32.14213562373095,1.0460654464067178,0.6350606052524783,10.464157913908982,0.7818181818181819,0.807354922057605,0.772462314715971,0.9662921348314607,0.1648361150590514,0.00173348406912944,4.697716978769853e-05,9.56177742342895e-07,-3.5109370844555176e-12,-2.9035586441341468e-08,5.3610860613415476e-12,0.001457995319228504,1.0422092812686091e-07,1.7285420219630445e-11,2.2771805174068457e-11,1.0763099610598677e-22,-7.702058080520573e-16,4.387816613447141e-22,44.0,196.0,110.96511627906976,111.0,-0.03488372093023884,29.656736822178658,39.5,21.0,0.11989495575555738,-0.030836087943311163,0.15630070308274743,1.9980250575772691,30.9361492513292,15.36081604275906,0.7054399613326123,0.6400502570357491,1.989475710971241,0.16089778258518117,19.0,0.22093023255813954,0.008795852021340377,0.0025206611570247938,21.71757920110193,21.174380165289264,0.6797746838995259,0.3262846053671829,34.28680524458284,3.84469912190076,0.24484574487320515,0.13195626114938097,32.48310950413223,1.1068181818181806,115.4296417772295,29.16959155795348,5.0586104836971515,0.2830581792178979,7.054673676917146,0.35059332126635123,0.003026088075415121,0.001700061696510562,3.172668550120515,0.6654721444370337,-0.3690002207718728,0.08148966991871759,0.9786411964620666,0.01549256816913458,1
196,-1.2751144642906904,95.0,99.0,13.516808143790296,8.977358259302992,34.970562748477136,0.9761762274420623,0.7475881610659563,10.998079684646791,0.7307692307692307,1.1699250014423135,0.6641625865961,0.9595959595959596,0.17322175244204696,0.00451293504704482,9.915453109297202e-05,3.916877954625468e-06,5.725938021972701e-11,1.454057900085899e-07,-5.1766832380318504e-11,0.001552671506070217,4.509996855718113e-07,4.8294815717735954e-11,6.499857870558909e-12,6.278372374122923e-23,-4.784734815041647e-17,9.654168939942441e-23,57.0,179.0,110.6,107.0,3.5999999999999943,28.16208724322004,36.0,19.0,0.3707017935983553,-0.5025912411841711,0.1233240997229917,2.178332781695701,27.743885218323733,15.15161937994034,0.989002873140357,0.6618851527277267,1.958641097120291,0.1703047091412742,25.0,0.2631578947368421,0.008040174111602683,0.0009736417428725126,30.12712287712288,30.532167832167836,0.5484672229800645,0.4928647310883083,33.83739775085054,3.2849270135458255,0.2372527416816682,0.1298566337323595,32.5548951048951,1.1657342657342582,105.22246812627952,43.67187588635193,4.999235905033613,0.32184401896103143,7.1989329164693725,0.13116202222064555,0.002665785372843939,0.002056579783852512,3.4264197084840813,0.7426482280219009,-0.3198673632160816,0.04980692977209833,0.966846511326624,0.01577531153187728,1
197,1.0877189334591981,268.0,279.0,21.49440647458913,15.888691062235003,59.698484809834994,0.9449700429874242,0.6734846588579186,18.47236308621676,0.7444444444444445,0.9036774610288018,0.7392012001363586,0.9605734767025089,0.16661847326632595,0.0023883782430428073,6.933421237991611e-06,1.87894916650665e-07,2.1445517248942712e-13,8.850242827835309e-09,1.4417280618983395e-15,0.0010684023083161272,1.4018553510359582e-07,1.3469419770925782e-11,8.567832302744442e-13,1.0222442619349042e-24,9.11225068691594e-17,-2.725168776159054e-24,44.0,243.0,151.1044776119403,153.0,-1.8955223880597032,44.74926309019145,66.5,33.0,-0.15525002328488202,-0.6943495236859225,0.12182557362441522,2.1770858491405054,38.003381516264554,20.138871617984446,0.5699032465615509,-0.24334311008675336,2.0761150862417823,0.14062151926932503,87.0,0.3246268656716418,0.005155307425299611,0.002221741305016927,26.779824561403508,26.264035087719293,0.6368143727518947,0.3584583741173062,36.916005995369105,0.6834818109040839,0.25968496528984625,0.12840848066157623,40.900407268170426,0.5865497076023374,120.88419942007238,28.079525067542363,5.337621710898766,0.10313917786237337,7.984297795215554,0.4287956800679691,0.0026651698236791034,0.0014967158698402938,3.4125049229866136,0.6482162971372025,-0.22790723252164596,0.09252970669073818,0.9309520367848227,0.060120182825522894,0
198,-1.2280916906328858,163.0,169.0,18.0550479075275,11.58162467476535,46.62741699796952,0.9421385037220429,0.7671549242410598,14.406180819073164,0.7375565610859729,1.1375035237499362,0.6414618634125444,0.9644970414201184,0.17642591451313136,0.005411425883444211,4.826105078782794e-05,1.5539595077444704e-06,-1.329195577190431e-11,-1.1420668546735468e-07,2.1030536741627467e-12,0.0012305207108874007,2.5985333537187167e-07,1.9451650788094426e-11,3.920581118208067e-12,3.419402162295497e-23,8.232456408619058e-16,1.7278001520265713e-24,55.0,230.0,138.39877300613497,139.0,-0.6012269938650263,35.81711211092931,50.0,25.0,0.17582512108256187,-0.34644375883183764,0.13545861718544172,2.106873632835485,30.92816959559633,16.119012333107296,0.6553887892574054,0.2792901035756805,2.0304942545489597,0.14991155105574164,41.0,0.25153374233128833,0.006054761696611197,0.0009322211307077654,24.787168713639304,17.89204912734325,0.5718910990807977,0.3285370624714736,29.15453594388471,1.6082419044890912,0.22772186327287283,0.12136417623113371,37.74384112619407,0.8054298642533908,91.83097506189978,24.32501674529931,5.109843145151693,0.15624132684913938,7.636610159939618,0.1929689096238265,0.0025985415185124346,0.001430845571782489,3.3645730637027706,0.5293362290456916,-0.24125407975773688,0.056009657696787646,0.9355530046789239,0.03195417510637455,1
199,-0.0865205129873423,97.0,103.0,13.887151608125066,8.8925418038128,35.55634918610404,0.9641559219759195,0.768088995960385,11.11324596323283,0.7698412698412699,0.7369655941662069,0.6403431066893495,0.941747572815534,0.17521280896882013,0.005374220066833539,1.0184405787922518e-06,2.324979317640643e-08,2.0903827039566823e-15,1.5579968400818185e-09,2.903411670036204e-15,0.001381235208370729,2.673919087657295e-07,2.4743783292837456e-11,1.689431411992807e-11,3.149637630336447e-22,6.381388706742548e-15,1.418126822599294e-22,67.0,193.0,127.24742268041237,127.0,0.24742268041237025,29.328931189145468,37.0,20.0,0.07232543314421817,-0.411955643336976,0.13380805611648422,2.150987716065691,28.088880125713597,15.620643520832965,1.073550313633153,1.7226231655710151,1.906493007854863,0.1646296099479222,24.0,0.24742268041237114,0.010393632247137536,0.0018049256739732927,14.018518518518515,10.011111111111108,0.678964849810908,0.2426286453470593,22.018741654069032,1.5863321995464617,0.2871408664620097,0.14625200927898138,34.57738095238095,0.7111111111111157,74.05644809775794,14.807888636935786,4.852742118691324,0.17568007180301848,6.880027350988991,0.21141533476826346,0.0036543914119145588,0.0010249354371378188,2.9642439379118772,0.3545602874553091,-0.3071186961338321,0.06099025012389636,0.9572794150170478,0.0214646812314373,1
200,1.376708846405208,120.0,127.0,14.53793210617914,10.591331731841072,39.798989873223334,0.9520220582335988,0.6850130151595121,12.360774464742066,0.7272727272727273,1.3219280948873637,0.7285308291775127,0.9448818897637795,0.16850405092592594,0.0026681078482001237,0.0001170349641909912,3.1170003305016643e-06,1.8525558126741965e-11,2.566781872355133e-08,-5.657798668995014e-11,0.0018777062983531556,3.804914875895559e-07,3.5885819835829726e-10,3.799915034724895e-11,1.604634161746878e-21,1.2936688963471488e-14,-4.137039454606455e-21,47.0,169.0,93.56666666666666,90.5,3.066666666666663,26.078641750588844,36.75,19.0,0.6413138564029556,-0.13803537054350246,0.14166666666666666,2.082983057160916,24.901258021117336,15.10319554373862,1.0684241883974104,1.1786026040592983,1.9629990376634767,0.17027777777777778,21.0,0.175,0.009625996789230692,0.0006681716151413098,20.99570707070707,21.38686868686868,0.7057781327794975,0.31834610446817013,36.15659444428503,4.583865788567579,0.2828421589118757,0.10831547906930322,28.08857323232323,1.0141414141414096,123.63067070643294,31.283491480461066,4.978218676178596,0.1980525362311205,7.075643956022822,0.11479619760865045,0.003144450293257701,0.0013817945872870107,3.1974524672726896,0.5963656899889567,-0.30913477113981896,0.05004957941331151,0.9615284405169316,0.017657145775153205,1
201,-0.2774921377229615,402.0,419.0,24.089469239402902,21.28813896727185,73.35533905932738,0.9387986566630737,0.46803219290543513,22.623931952327283,0.7613636363636364,1.0849625007211559,0.8837114157937135,0.9594272076372315,0.1606790094723285,0.00039058877628728975,2.526878964475899e-05,1.0985016775288471e-07,1.0786205633738387e-13,9.740253572168543e-10,1.4785563313278645e-13,0.0008491194490740687,1.1862994357646877e-08,4.374934366237829e-12,1.5764415846600154e-14,-2.9798645489954095e-27,-8.525739932092469e-19,2.8740537841690627e-27,119.0,255.0,190.99253731343285,192.0,-1.0074626865671519,30.29592757930344,45.0,23.0,-0.08462662107961869,-0.6446672028063176,0.12217519368332466,2.1786001527624443,25.201490411869948,12.740519074749617,0.45437155939528967,-0.19817030949922776,2.0966747388938147,0.13518229746788446,136.0,0.3383084577114428,0.008231227326593395,0.0020348169191919197,12.840115283267455,8.689311594202897,0.525519059277499,0.32265232073779526,13.53429672378013,0.07310614730181442,0.31848338379461627,0.10658804007005368,47.92065382081687,0.20314558629775092,41.29707161185354,8.921156574823272,4.650458639920723,0.13673580812841557,7.2678364025482,0.2760924680946131,0.0038535445334578053,0.0016019285068798925,2.965725279334147,0.4506955237105412,-0.1183949552137799,0.07042757001910344,0.7635387665880681,0.14101563515582527,0
202,-0.5190957291092265,136.0,144.0,17.158634139505367,10.13195607877234,44.04163056034261,0.8810934917037635,0.8070469080430654,13.159049284959082,0.6538461538461539,1.3219280948873637,0.5904873311241553,0.9444444444444444,0.1824794391156116,0.0077661931356208715,9.990936121505895e-06,4.14121273718637e-07,2.0662972394423425e-13,3.7122587073188e-09,8.16617190135557e-13,0.001422345755891099,4.733501185777996e-07,1.8642721078068986e-11,5.0970867270148615e-12,2.6163374802802655e-23,2.623133988556743e-16,-4.2240003781886505e-23,78.0,202.0,130.38970588235293,130.5,-0.1102941176470722,24.51955186056439,35.25,18.0,0.18169605385887386,-0.31746069280064804,0.14154411764705882,2.0587386902946117,24.371286300723,13.968845311703804,0.8819370521237235,0.9565478191851415,1.9282659613622408,0.16252162629757785,30.0,0.22058823529411764,0.00746457301689711,0.00115569526627219,18.283133686166774,15.970123626373628,0.7315044904641421,0.24654288026463944,34.22895487292908,1.5606609999076113,0.27628481847621356,0.0683359725449591,39.072150735294116,0.7475961538461604,118.63268580554967,22.212767626003597,5.0870220691238694,0.11906605855381258,7.370832946599686,0.15051490650892685,0.003351155366077562,0.0014334380259592764,3.150403050947765,0.5352136777607979,-0.2826681198927252,0.04068713699460941,0.9545024078938118,0.01745937880834736,1
203,0.4951191683094082,131.0,139.0,14.774599861059134,11.309654004793178,40.97056274847714,0.9807025425457886,0.6434602268475224,12.914889870235298,0.7797619047619048,1.1699250014423135,0.7654795467322004,0.9424460431654677,0.1651703600966331,0.0018593758475318807,4.037180919589186e-05,6.177590538542662e-07,9.191641351120015e-13,4.5541161608766115e-09,2.94498136889217e-12,0.0010004979031751344,6.919916403303534e-08,2.6841970443146912e-11,7.62737937719259e-12,1.0910277170925366e-22,1.7926295890431166e-15,-2.7150809441513626e-24,94.0,253.0,162.96946564885496,162.0,0.969465648854964,30.752133651861453,42.5,21.0,0.2375518401926639,-0.22497188985420324,0.1493502709632306,2.0415660190262614,21.7709740172781,10.618734141435255,0.39409683299142867,-0.1285291116030436,2.0471369354570874,0.14247421478934794,37.0,0.2824427480916031,0.011048822018945643,0.002626842403628118,10.179594017094017,6.74908424908425,0.6547277587258974,0.24774514828505256,14.870416347765868,1.301775147928879,0.3065591258114986,0.13822257936263013,41.3549297924298,0.19444444444444287,49.30207137396877,11.365623616309222,4.67875294450415,0.17284895503207753,6.834262742037909,0.1856915798502996,0.004224349531376487,0.0017485590759972617,2.779038821696795,0.4216270903763135,-0.24383472366325212,0.06279837588719564,0.9206944712069669,0.04414805161394064,0
204,0.8531620203902001,83.0,85.0,10.389424434385164,10.143293103232633,30.727922061357855,1.1046420496190055,0.2163790341745149,10.280023453913834,0.83,0.807354922057605,0.9763094353583316,0.9764705882352941,0.1587549209758179,1.4482065800592076e-05,3.312655299222368e-05,3.3775501327751456e-09,1.9372779664356965e-16,-9.879313412319783e-12,1.1130383844645322e-15,0.003141212218875292,2.1248647519730937e-08,7.981567947093254e-10,1.781010611271909e-10,-5.448119893192731e-20,2.1569678523188195e-14,3.925400412690075e-20,25.0,163.0,54.1566265060241,50.0,4.156626506024097,23.01674713899647,26.5,13.0,1.6978767048073364,4.712437709038123,0.22165771519814195,1.6598894027806592,32.282266933879896,28.20711587858705,1.0207292595470074,-0.21681833240254145,1.9539161057269896,0.1798519378719698,15.0,0.18072289156626506,0.018214979338842974,0.0035123966942148775,32.11454545454545,23.41727272727273,0.7152907036027674,0.2394079360501521,57.84801539256198,9.47004979338844,0.33618910278591213,0.10926038345561773,20.490909090909092,1.7627272727272718,199.27751611570238,53.14874462809928,4.736409157667623,0.2816207741313974,6.346984559113583,0.1548393723980288,0.0031822830578512413,0.0011618285123966938,3.330158099775243,0.32831935328381867,-0.41272408223430745,0.07352621252086,0.9810058381039771,0.01274717404896264,1
205,-0.6542669096269439,64.0,69.0,11.733076540861417,7.021378684865779,28.97056274847714,0.9582437056935952,0.8011780445018283,9.0270333367641,0.6464646464646465,1.2223924213364492,0.5984260530827735,0.927536231884058,0.18258285522460938,0.007446700023137964,3.4189536022299905e-06,2.0898732189245095e-07,-3.344962861370694e-14,1.8014659020238582e-08,-1.7345949033976038e-13,0.0017009626727745037,7.197301010195598e-07,9.081828949248718e-12,1.2077137372681165e-11,1.17063927026664e-22,5.533165831164686e-15,4.7895969410898993e-23,57.0,166.0,106.03125,103.0,3.03125,19.963223022285256,27.0,12.0,0.2744267629804232,0.37499489598552405,0.1630859375,1.9794174331390737,21.200967198294897,13.745860371647305,1.4564643062253844,2.641172572028939,1.8199900324833507,0.1943359375,11.0,0.171875,0.014983381089231257,0.004132231404958676,22.449747474747475,26.761616161616164,0.7710654032368255,0.28683065270820096,49.51072991418106,3.4597592082440656,0.34231255096395774,0.1522714981364355,32.02861952861953,0.7811447811447749,175.593172181977,40.60065299459302,4.882944858238281,0.2358935627427119,6.475404692883696,0.15332595822621098,0.0038935754677810663,0.0013193169064381182,3.071654991995565,0.5005838121785136,-0.4149493121027146,0.07096197383591535,0.9824749779759309,0.012467456193959059,1
206,1.5299017183050476,70.0,75.0,10.688400948154502,8.37360548658458,29.31370849898476,1.0236850818730105,0.6214810347021128,9.440697438826296,0.7777777777777778,1.0000000000000007,0.7834292077179605,0.9333333333333333,0.16460641399416912,0.001552124029953505,1.74540533538922e-05,4.046330530006698e-07,-8.241178930041433e-13,-1.1832209247197778e-08,6.907647213046234e-13,0.0014777781246855886,7.781932633975611e-08,5.455042180798347e-12,2.3378238754464365e-11,1.8211869951986812e-22,4.536521549631561e-15,1.911357953192212e-22,60.0,176.0,115.24285714285715,116.5,-1.2571428571428527,23.821020557653764,30.75,13.5,-0.05755017190409735,0.09023896109166385,0.15551020408163266,2.0401804054516686,25.25170962990462,18.19481136937072,0.9557124825999452,0.1270435417052571,2.0911787744241614,0.14244897959183675,14.0,0.2,0.013179773747576777,0.0024425925925925882,19.945353535353537,18.40444444444444,0.6955539142251139,0.304919537522337,33.70693539944902,6.245060493827168,0.31540195881508687,0.18415457856781303,34.06989898989899,1.8644444444444446,114.88238806244226,42.040241975308845,4.906480442449807,0.29035157273141277,6.689307165646783,0.26718302426135754,0.0034943282254361807,0.0026179012345679043,3.112521324717155,0.7988018594535795,-0.41219709659652864,0.08129427900391323,0.9838731950708316,0.009998815443958642,1
207,0.39537894030432685,131.0,136.0,17.0868009518108,9.867367040823636,42.62741699796952,0.9059476959446275,0.8164014693352611,12.914889870235298,0.7005347593582888,0.7369655941662072,0.5774847537963463,0.9632352941176471,0.18574603963985448,0.0086193714138705,0.00017297136799810552,2.429502236882286e-05,1.494361353597516e-09,1.829297333389332e-06,4.973020375098279e-10,0.0012327840531875392,4.082907847295762e-07,5.255710132623076e-11,1.9055973924754683e-12,-9.857464468287683e-24,-5.222326019545206e-16,1.6325285489253541e-23,84.0,211.0,150.01526717557252,152.0,-1.984732824427482,25.031273487570168,31.0,16.0,-0.22723112872396078,-0.23927092777136538,0.14550434123885556,2.0607132550296545,21.189123955705014,11.137329570378784,0.614924020505439,0.2585063804707457,1.9753785858030721,0.15587669716217004,26.0,0.1984732824427481,0.010436100766852053,0.002061548164882552,13.717505941770646,16.074866310160424,0.7284804186306768,0.3174728573920592,25.324227217596828,1.1836602399426965,0.3219577629093249,0.10803977567956419,40.47567587641116,0.47549019607843945,87.57940292861713,18.14668925016076,4.866980861051222,0.2030736773283488,6.98231750131491,0.2189144914881167,0.004000669911030545,0.0018911963890239263,2.9350727590327073,0.650737546103541,-0.28229983533156644,0.06300559824807661,0.9475302407382018,0.028775348572754322,1
208,1.497921283334442,177.0,192.0,21.20945352135452,11.323124685052107,52.97056274847714,0.7927093062444118,0.8455655650855664,15.012108426804138,0.7375,0.7369655941662072,0.5338715904986207,0.921875,0.20411513817363489,0.012897946477391684,0.0013763781590555833,0.00018930775768280899,9.370030728082062e-08,2.098383301397654e-05,2.3622422535074994e-08,0.002109134346384074,1.3473788731460112e-06,1.5966609750880282e-09,1.6546775322963261e-10,8.470088510310545e-20,1.9172963784078574e-13,-7.702743677508052e-21,46.0,225.0,97.99435028248588,95.0,2.9943502824858825,22.838291063522266,19.0,10.0,1.9855288654141805,7.9174463984711725,0.3316735293178844,1.431429496973582,16.203520005193717,15.31780679399013,1.776709417038576,3.30723780452307,1.5492716561930393,0.2818155702384372,12.0,0.06779661016949153,0.01740721383063416,0.0059844982741617415,20.61910103785104,19.806730769230768,0.7329260781512614,0.2752929086550019,39.21457581618936,4.5934321838018946,0.389807228659601,0.14318553603679413,29.916224053724058,1.1682692307692264,136.2392022269063,36.30407061554911,4.8292596384037205,0.13159293889982404,6.662602299388714,0.22544139017138054,0.004179374011471437,0.001864258454552922,3.086609030525575,0.6363078049217936,-0.3065666102813341,0.09657874788911547,0.9522976597221512,0.03546086387569214,1
209,-0.34677576574938435,201.0,209.0,18.920194789526906,13.557919268642515,51.21320343559643,0.9630349242220629,0.6975002385239101,15.99753570059363,0.7976190476190477,1.0000000000000004,0.7165845499723592,0.9617224880382775,0.1684673338832926,0.0029325658634356475,5.323372333291615e-05,1.0318857852213698e-06,-6.757240451282383e-12,-4.9741775327725095e-08,-3.581859360765735e-12,0.0009516279755070263,1.075582495053784e-07,1.0217723438749635e-11,4.2883855357146825e-13,8.970514888418548e-25,8.896849095752656e-17,3.3378370586703577e-26,86.0,247.0,168.83582089552237,168.0,0.8358208955223745,35.763706420936664,51.0,26.0,0.08246657963722016,-0.551903988516548,0.12526917650553207,2.1747014500220385,31.143373130022646,15.189745547101046,0.31459448453244726,-0.38513019719545083,2.0805215578407728,0.13769461151951687,57.0,0.2835820895522388,0.0060175478145842645,0.0012217603090618964,21.701813561681984,15.073280423280423,0.5321085427038524,0.33077531272844524,23.234916401674,0.39377854096403553,0.23508131600101806,0.12654045260888092,43.57200988582567,0.4227513227513313,71.2378520450136,16.33194206489202,4.9710873514393,0.13833616775322,7.588795865030475,0.2752765865978324,0.0026997140647322844,0.001074538611740995,3.2899974518970696,0.3988449792052555,-0.19491591540768927,0.06632254369772825,0.8950296990122054,0.05916146722561866,0
210,0.04459680629586662,105.0,108.0,12.664776198533096,10.549475138625617,35.31370849898477,1.0580653875719899,0.5533066818614696,11.562445770562215,0.875,0.32192809488736296,0.8329776202320508,0.9722222222222222,0.16171903682107763,0.0008543487235478452,5.2505555873695445e-06,6.905541274026028e-08,-4.158010867271043e-14,-2.012802278253217e-09,3.290471401123269e-16,0.001816315410522521,1.956780445366037e-07,3.3384872899618453e-12,1.6058572319965976e-11,-4.492512913468568e-23,-3.194862144609559e-15,1.0865957909220553e-22,45.0,137.0,87.73333333333333,84.0,3.7333333333333343,22.451330076906853,41.0,18.0,0.23809989571727538,-1.015844489261633,0.1323356009070295,2.1405135989626243,23.583194619068607,14.932054945400742,1.275948662243309,2.2298520601969756,1.8339630965363019,0.1873015873015873,22.0,0.20952380952380953,0.014514985366711766,0.004379591368227733,19.465166083916085,19.134848484848487,0.6162462849327355,0.4340692131315847,26.46772889579463,7.538973398760277,0.34613644518908937,0.14295362548528218,25.16542832167832,1.1386363636363548,86.4057494992625,45.042617079890306,4.678741535190958,0.23307896041713239,6.542091946667456,0.2584751608666842,0.00376956250365068,0.0018547334136822728,3.0744467456661413,0.5180996162188625,-0.3142512072101814,0.11559577395372966,0.9528615293795883,0.04053919062825162,1
211,-0.16507636524348612,100.0,109.0,12.39630111388982,10.517210594723963,36.384776310850235,0.9492277925055517,0.5293312824060391,11.283791670955125,0.6993006993006993,1.1699250014423135,0.8484152246785639,0.9174311926605505,0.16517500000000002,0.0007241670250000005,0.0003070154866725,7.217887072500057e-06,3.1791431935515595e-10,1.7898893383470926e-07,1.1991488788071451e-10,0.0013898849012492819,5.3627194206725726e-08,1.9015464490812665e-10,6.433252218791766e-12,2.22963211194678e-22,-8.240811833689166e-16,-3.0270904844099583e-23,63.0,172.0,124.02,127.0,-2.980000000000004,23.995824636798794,35.75,19.0,-0.20011078831697957,-0.7001172190436384,0.12860000000000002,2.1382573963867815,19.319658222543673,11.297491144679013,0.9588174161263062,1.2424918149115047,1.9054986843118045,0.16699999999999998,15.0,0.15,0.011464484046589441,0.0013228529712046178,10.1241674991675,7.872960372960377,0.7369085505589111,0.22317970642984375,19.508781967214205,2.450058342977968,0.33569482320850585,0.1177805775268626,34.32421744921746,0.9522144522144558,67.91096036968884,16.356747952901287,4.775242149337313,0.16945797191361045,6.806009183779441,0.09012608364936892,0.004560826152320594,0.001854758246803698,2.7509515362569608,0.5074517352831607,-0.32122240860458323,0.051356751502363684,0.9622534013352342,0.017984521147302424,1
212,-0.6662853790008388,79.0,83.0,11.397471005318792,8.830177449453092,30.97056274847714,1.0349962155877415,0.6322691149145876,10.02925341359355,0.7181818181818181,1.0000000000000007,0.7747488408026978,0.9518072289156626,0.16445757840657638,0.0016879038662056917,2.5299174787123756e-05,2.3870738772765196e-07,-5.366544147175599e-13,-7.455506368225417e-09,-2.368909078326224e-13,0.0010941694751447654,8.23638396448325e-08,9.48311173146409e-12,8.215986492026106e-13,-2.4750908318938597e-25,3.374554407107249e-17,2.2799263923662546e-24,81.0,199.0,145.58227848101265,147.0,-1.4177215189873493,25.113719884837728,31.0,15.0,-0.34137716275032015,-0.06406014452109066,0.13443358436148053,2.114099017201855,23.52062951438996,13.526869178729184,1.502445589692485,4.481767524955501,1.676279331621996,0.20942156705656145,11.0,0.13924050632911392,0.009999517384589698,0.0010217881292261411,18.24934573002755,11.162121212121214,0.5082247928130992,0.33556626750071317,18.771412276170736,1.6975206611568296,0.27449004424201195,0.09131045198415463,39.35113636363636,0.7272727272727266,56.8363033746561,16.642651515151556,4.645514491175211,0.3502688444800066,6.883145472977331,0.06185696658156381,0.003352638320303903,0.0014394298094582174,3.0841780755184995,0.437835098719801,-0.3057334003606373,0.02036632280532652,0.9574518082951028,0.008200321809600508,1
213,1.5234746639610033,241.0,253.0,24.323302472096753,12.626695803934567,60.04163056034261,0.8400825248226286,0.8547017902131159,17.517155313611116,0.7724358974358975,1.0000000000000013,0.5191193020939356,0.9525691699604744,0.1947760607038918,0.012562456357034794,2.029577364470129e-05,1.1174859250308548e-06,-1.4729005275298946e-12,-6.485256712040875e-08,-5.114007994649026e-12,0.001311533223979559,6.380485209189854e-07,6.57356021934902e-12,1.4439554244973824e-12,-1.5937640488229249e-24,-5.513235462325358e-16,4.1533907704454326e-24,81.0,252.0,149.21161825726142,148.0,1.2116182572614207,31.32722540759219,41.0,20.0,0.5167591247800079,0.30582373209651426,0.1563161791291472,1.997103000033541,25.40163512214106,15.585585009635155,1.035934488743348,0.9032906591981318,1.8654269729787705,0.182762004786419,52.0,0.2157676348547718,0.006307153266262125,0.0014885407442069513,20.002870879120877,16.566849816849818,0.6159598628229057,0.3319503241103175,26.22456761116058,1.3280393055891864,0.2732195648852088,0.1247138705057467,40.355837912087914,0.6387362637362628,84.89539956552107,21.784856398180636,5.06798704667229,0.19721828036863176,7.66040110209935,0.3444635133816849,0.003036331673325148,0.001747196351420253,3.2410873539936045,0.6206053654660932,-0.1960224319217222,0.09360656610780377,0.8954201401826648,0.07932753349426269,0
214,0.47860493782955205,293.0,305.0,22.56721839897506,16.579202004503017,63.698484809834994,0.9074428446627163,0.6784369395308917,19.314740138231286,0.7751322751322751,0.9036774610288018,0.7346586411932805,0.9606557377049181,0.16726733903010993,0.0025002006687220623,6.058054998871097e-07,6.966655216300558e-09,-2.2785042109580093e-17,-1.469244542080168e-10,-4.520141418010058e-16,0.0010216638399567202,9.96200012193082e-08,1.9656506197760957e-12,9.45355411067322e-13,-2.180487311671763e-25,-9.760380705477692e-17,-1.270101021914483e-24,91.0,238.0,162.97952218430035,162.0,0.9795221843003503,26.14868728771424,35.0,18.0,0.053628496517795776,0.14757059765634173,0.16416032801779867,1.9688225494401774,19.742300234663738,11.201083773016343,0.7540018998066977,0.6706835314705919,1.9655661514395137,0.1569383452340738,90.0,0.30716723549488056,0.012115485577526928,0.003939977259481827,9.21356263132579,5.868807118807117,0.5577732978762163,0.2839505937405589,10.437236251505027,0.3316822690797494,0.3584732816145056,0.1230182874821385,40.20775265183159,0.19636844636846007,32.53538237469445,5.948218918727207,4.4571961058606995,0.1251449410490455,6.801015109983298,0.3756232502302801,0.004546539015259577,0.0018394655182924777,2.7495507388868754,0.41731999968341293,-0.1499455597463133,0.10243146441363435,0.8072619021705835,0.15110165630995143,0
